mc,L,F,q,s_max_den,n_density,iteration
2,50,2,300,0.0016,0.0032653061224489797,26366
2,50,2,300,0.0016,0.0016326530612244899,33598
2,50,2,300,0.0016,0.0010204081632653062,42813
2,50,2,300,0.0016,0.0008163265306122449,54555
2,50,2,300,0.0016,0.0008163265306122449,69519
2,50,2,300,0.0016,0.0008163265306122449,88586
2,50,2,300,0.0016,0.0008163265306122449,112883
2,50,2,300,0.0016,0.0008163265306122449,143844
2,50,2,300,0.0016,0.0008163265306122449,183298
2,50,2,300,0.0016,0.0008163265306122449,233572
2,50,2,300,0.0016,0.0008163265306122449,297635
2,50,2,300,0.0016,0.0008163265306122449,379269
2,50,2,300,0.0016,0.0008163265306122449,483293
2,50,2,300,0.0016,0.0008163265306122449,615848
2,50,2,300,0.0016,0.0008163265306122449,784759
2,50,2,300,0.0016,0.0008163265306122449,1000000
2,50,2,300,0.0016,0.0008163265306122449,1274274
2,50,2,300,0.0016,0.0008163265306122449,1623776
2,50,2,300,0.0016,0.0008163265306122449,2069138
2,50,2,300,0.0016,0.0008163265306122449,2636650
2,50,2,300,0.0016,0.0008163265306122449,3359818
2,50,2,300,0.0016,0.0008163265306122449,4281332
2,50,2,300,0.0016,0.0008163265306122449,5455594
2,50,2,300,0.0016,0.0008163265306122449,6951927
2,50,2,300,0.0016,0.0008163265306122449,8858667
2,50,2,300,0.0016,0.0008163265306122449,11288378
2,50,2,300,0.0016,0.0008163265306122449,14384498
2,50,2,300,0.0016,0.0008163265306122449,18329807
2,50,2,300,0.0016,0.0008163265306122449,23357214
2,50,2,300,0.0016,0.0008163265306122449,29763514
2,50,2,300,0.0016,0.0008163265306122449,37926901
2,50,2,300,0.0016,0.0008163265306122449,48329302
2,50,2,300,0.0016,0.0008163265306122449,61584821
2,50,2,300,0.0016,0.0008163265306122449,78475997
2,50,2,300,0.0016,0.0008163265306122449,100000000
2,50,2,300,0.0016,0.0008163265306122449,127427498
2,50,2,300,0.0016,0.0008163265306122449,162377673
2,50,2,300,0.0016,0.0008163265306122449,206913808
2,50,2,300,0.0016,0.0008163265306122449,263665089
2,50,2,300,0.0016,0.0008163265306122449,335981828
2,50,2,300,0.0016,0.0008163265306122449,428133239
2,50,2,300,0.0016,0.0008163265306122449,545559478
2,50,2,300,0.0016,0.0008163265306122449,695192796
2,50,2,300,0.0016,0.0008163265306122449,885866790
2,50,2,300,0.0016,0.0008163265306122449,1128837891
2,50,2,300,0.0016,0.0008163265306122449,1438449888
2,50,2,300,0.0016,0.0008163265306122449,1832980710
2,50,2,300,0.0016,0.0008163265306122449,2335721469
2,50,2,300,0.0016,0.0008163265306122449,2976351441
2,50,2,300,0.0016,0.0008163265306122449,3792690190
2,50,2,300,0.0016,0.0008163265306122449,4832930238
2,50,2,300,0.0016,0.0008163265306122449,6158482110
2,50,2,300,0.0016,0.0008163265306122449,7847599703
2,50,2,500,0.0008,0.026530612244897958,1
2,50,2,500,0.0008,0.026530612244897958,2
2,50,2,500,0.0008,0.026530612244897958,3
2,50,2,500,0.0008,0.026530612244897958,4
2,50,2,500,0.0008,0.026530612244897958,5
2,50,2,500,0.0008,0.026530612244897958,6
2,50,2,500,0.0008,0.026530612244897958,8
2,50,2,500,0.0008,0.026530612244897958,11
2,50,2,500,0.0008,0.026530612244897958,14
2,50,2,500,0.0008,0.026530612244897958,18
2,50,2,500,0.0008,0.026530612244897958,23
2,50,2,500,0.0008,0.026530612244897958,29
2,50,2,500,0.0008,0.026530612244897958,37
2,50,2,500,0.0008,0.026326530612244898,48
2,50,2,500,0.0008,0.026326530612244898,61
2,50,2,500,0.0008,0.026122448979591838,78
2,50,2,500,0.0008,0.026122448979591838,100
2,50,2,500,0.0008,0.026122448979591838,127
2,50,2,500,0.0008,0.025918367346938774,162
2,50,2,500,0.0008,0.025918367346938774,206
2,50,2,500,0.0008,0.025918367346938774,263
2,50,2,500,0.0008,0.025714285714285714,335
2,50,2,500,0.0008,0.025714285714285714,428
2,50,2,500,0.0008,0.02510204081632653,545
2,50,2,500,0.0008,0.02510204081632653,695
2,50,2,500,0.0008,0.024081632653061225,885
2,50,2,500,0.0008,0.023061224489795917,1128
2,50,2,500,0.0008,0.022653061224489797,1438
2,50,2,500,0.0008,0.02142857142857143,1832
2,50,2,500,0.0008,0.02040816326530612,2335
2,50,2,500,0.0008,0.018367346938775512,2976
2,50,2,500,0.0008,0.016122448979591836,3792
2,50,2,500,0.0008,0.015306122448979591,4832
2,50,2,500,0.0008,0.013673469387755101,6158
2,50,2,500,0.0008,0.012244897959183673,7847
2,50,2,500,0.0008,0.009591836734693878,10000
2,50,2,500,0.0012,0.007551020408163266,12742
2,50,2,500,0.0012,0.0067346938775510205,16237
2,50,2,500,0.0016,0.00510204081632653,20691
2,50,2,500,0.0016,0.0038775510204081634,26366
2,50,2,500,0.0016,0.0012244897959183673,33598
2,50,2,500,0.0016,0.0012244897959183673,42813
2,50,2,500,0.0016,0.0006122448979591836,54555
2,50,2,500,0.0016,0.00040816326530612246,69519
2,50,2,500,0.0016,0.00040816326530612246,88586
2,50,2,500,0.0016,0.00040816326530612246,112883
2,50,2,500,0.0016,0.00040816326530612246,143844
2,50,2,500,0.0016,0.00040816326530612246,183298
2,50,2,500,0.0016,0.00040816326530612246,233572
2,50,2,500,0.0016,0.00040816326530612246,297635
2,50,2,500,0.0016,0.00040816326530612246,379269
2,50,2,500,0.0016,0.00040816326530612246,483293
2,50,2,500,0.0016,0.00040816326530612246,615848
2,50,2,500,0.0016,0.00040816326530612246,784759
2,50,2,500,0.0016,0.00040816326530612246,1000000
2,50,2,500,0.0016,0.00040816326530612246,1274274
2,50,2,500,0.0016,0.00040816326530612246,1623776
2,50,2,500,0.0016,0.00040816326530612246,2069138
2,50,2,500,0.0016,0.00040816326530612246,2636650
2,50,2,500,0.0016,0.00040816326530612246,3359818
2,50,2,500,0.0016,0.00040816326530612246,4281332
2,50,2,500,0.0016,0.00040816326530612246,5455594
2,50,2,500,0.0016,0.00040816326530612246,6951927
2,50,2,500,0.0016,0.00040816326530612246,8858667
2,50,2,500,0.0016,0.00040816326530612246,11288378
2,50,2,500,0.0016,0.00040816326530612246,14384498
2,50,2,500,0.0016,0.00040816326530612246,18329807
2,50,2,500,0.0016,0.00040816326530612246,23357214
2,50,2,500,0.0016,0.00040816326530612246,29763514
2,50,2,500,0.0016,0.00040816326530612246,37926901
2,50,2,500,0.0016,0.00040816326530612246,48329302
2,50,2,500,0.0016,0.00040816326530612246,61584821
2,50,2,500,0.0016,0.00040816326530612246,78475997
2,50,2,500,0.0016,0.00040816326530612246,100000000
2,50,2,500,0.0016,0.00040816326530612246,127427498
2,50,2,500,0.0016,0.00040816326530612246,162377673
2,50,2,500,0.0016,0.00040816326530612246,206913808
2,50,2,500,0.0016,0.00040816326530612246,263665089
2,50,2,500,0.0016,0.00040816326530612246,335981828
2,50,2,500,0.0016,0.00040816326530612246,428133239
2,50,2,500,0.0016,0.00040816326530612246,545559478
2,50,2,500,0.0016,0.00040816326530612246,695192796
2,50,2,500,0.0016,0.00040816326530612246,885866790
2,50,2,500,0.0016,0.00040816326530612246,1128837891
2,50,2,500,0.0016,0.00040816326530612246,1438449888
2,50,2,500,0.0016,0.00040816326530612246,1832980710
2,50,2,500,0.0016,0.00040816326530612246,2335721469
2,50,2,500,0.0016,0.00040816326530612246,2976351441
2,50,2,500,0.0016,0.00040816326530612246,3792690190
2,50,2,500,0.0016,0.00040816326530612246,4832930238
2,50,2,500,0.0016,0.00040816326530612246,6158482110
2,50,2,500,0.0016,0.00040816326530612246,7847599703
2,50,5,1,0.0008,0.8361224489795919,1
2,50,5,1,0.0008,0.8361224489795919,2
2,50,5,1,0.0008,0.8361224489795919,3
2,50,5,1,0.0008,0.8359183673469388,4
2,50,5,1,0.0008,0.8359183673469388,5
2,50,5,1,0.0008,0.8359183673469388,6
2,50,5,1,0.0008,0.8359183673469388,8
2,50,5,1,0.0008,0.8363265306122449,11
2,50,5,1,0.0008,0.8363265306122449,14
2,50,5,1,0.0008,0.8363265306122449,18
2,50,5,1,0.0008,0.8363265306122449,23
2,50,5,1,0.0008,0.8367346938775511,29
2,50,5,1,0.0008,0.8369387755102041,37
2,50,5,1,0.0008,0.8367346938775511,48
2,50,5,1,0.0008,0.836530612244898,61
2,50,5,1,0.0008,0.8363265306122449,78
2,50,5,1,0.0008,0.8363265306122449,100
2,50,5,1,0.0008,0.836530612244898,127
2,50,5,1,0.0008,0.8367346938775511,162
2,50,5,1,0.0008,0.8373469387755103,206
2,50,5,1,0.0008,0.836530612244898,263
2,50,5,1,0.0008,0.8371428571428572,335
2,50,5,1,0.0008,0.8363265306122449,428
2,50,5,1,0.0012,0.8338775510204082,545
2,50,5,1,0.0012,0.8320408163265306,695
2,50,5,1,0.0012,0.830204081632653,885
2,50,5,1,0.0012,0.8297959183673469,1128
2,50,5,1,0.0012,0.8279591836734694,1438
2,50,5,1,0.0012,0.8261224489795919,1832
2,50,5,1,0.0012,0.8214285714285714,2335
2,50,5,1,0.0012,0.8157142857142857,2976
2,50,5,1,0.0012,0.8126530612244898,3792
2,50,5,1,0.0012,0.806734693877551,4832
2,50,5,1,0.0016,0.7936734693877551,6158
2,50,5,1,0.0016,0.7855102040816326,7847
2,50,5,1,0.002,0.7818367346938776,10000
2,50,5,1,0.0028,0.7624489795918368,12742
2,50,5,1,0.0024,0.753265306122449,16237
2,50,5,1,0.002,0.7581632653061224,20691
2,50,5,1,0.004,0.7489795918367347,26366
2,50,5,1,0.004,0.7351020408163266,33598
2,50,5,1,0.004,0.7208163265306122,42813
2,50,5,1,0.0064,0.7083673469387755,54555
2,50,5,1,0.0064,0.7022448979591837,69519
2,50,5,1,0.012,0.700204081632653,88586
2,50,5,1,0.0124,0.6718367346938775,112883
2,50,5,1,0.0148,0.6671428571428571,143844
2,50,5,1,0.0224,0.6546938775510204,183298
2,50,5,1,0.0476,0.6179591836734694,233572
2,50,5,1,0.0872,0.5569387755102041,297635
2,50,5,1,0.1704,0.49857142857142855,379269
2,50,5,1,0.3056,0.34061224489795916,483293
2,50,5,1,0.362,0.24775510204081633,615848
2,50,5,1,0.382,0.1846938775510204,784759
2,50,5,1,0.4056,0.1473469387755102,1000000
2,50,5,1,0.4212,0.18775510204081633,1274274
2,50,5,1,0.376,0.1816326530612245,1623776
2,50,5,1,0.3388,0.22081632653061226,2069138
2,50,5,1,0.3636,0.18836734693877552,2636650
2,50,5,1,0.348,0.22020408163265306,3359818
2,50,5,1,0.388,0.16,4281332
2,50,5,1,0.3656,0.20877551020408164,5455594
2,50,5,1,0.3716,0.19918367346938776,6951927
2,50,5,1,0.3756,0.18061224489795918,8858667
2,50,5,1,0.3656,0.19979591836734695,11288378
2,50,5,1,0.3808,0.1657142857142857,14384498
2,50,5,1,0.4044,0.1579591836734694,18329807
2,50,5,1,0.3852,0.1646938775510204,23357214
2,50,5,1,0.36,0.1826530612244898,29763514
2,50,5,1,0.4216,0.18183673469387754,37926901
2,50,5,1,0.3872,0.1489795918367347,48329302
2,50,5,1,0.384,0.19612244897959183,61584821
2,50,5,1,0.3688,0.10040816326530612,78475997
2,50,5,1,0.4204,0.16918367346938776,100000000
2,50,5,1,0.4176,0.15387755102040818,127427498
2,50,5,1,0.4132,0.16428571428571428,162377673
2,50,5,1,0.3804,0.16918367346938776,206913808
2,50,5,1,0.3852,0.16040816326530613,263665089
2,50,5,1,0.3696,0.1757142857142857,335981828
2,50,5,1,0.3684,0.18591836734693878,428133239
2,50,5,1,0.3804,0.22428571428571428,545559478
2,50,5,1,0.3872,0.12632653061224489,695192796
2,50,5,1,0.4152,0.1826530612244898,885866790
2,50,5,1,0.3752,0.2516326530612245,1128837891
2,50,5,1,0.3488,0.2073469387755102,1438449888
2,50,5,1,0.3952,0.16510204081632654,1832980710
2,50,5,1,0.3232,0.21428571428571427,2335721469
2,50,5,1,0.3788,0.18326530612244898,2976351441
2,50,5,1,0.3548,0.12,3792690190
2,50,5,1,0.394,0.1853061224489796,4832930238
2,50,5,1,0.4424,0.13081632653061223,6158482110
2,50,5,1,0.3532,0.216734693877551,7847599703
2,50,5,10,0.0004,0.3653061224489796,1
2,50,5,10,0.0004,0.3653061224489796,2
2,50,5,10,0.0004,0.3653061224489796,3
2,50,5,10,0.0004,0.3653061224489796,4
2,50,5,10,0.0004,0.3653061224489796,5
2,50,5,10,0.0004,0.3653061224489796,6
2,50,5,10,0.0004,0.3653061224489796,8
2,50,5,10,0.0004,0.36551020408163265,11
2,50,5,10,0.0004,0.3657142857142857,14
2,50,5,10,0.0004,0.3657142857142857,18
2,50,5,10,0.0004,0.3657142857142857,23
2,50,5,10,0.0004,0.3657142857142857,29
2,50,5,10,0.0004,0.3659183673469388,37
2,50,5,10,0.0004,0.3659183673469388,48
2,50,5,10,0.0004,0.3659183673469388,61
2,50,5,10,0.0004,0.3657142857142857,78
2,50,5,10,0.0004,0.3657142857142857,100
2,50,5,10,0.0004,0.3653061224489796,127
2,50,5,10,0.0004,0.3651020408163265,162
2,50,5,10,0.0004,0.3651020408163265,206
2,50,5,10,0.0004,0.3646938775510204,263
2,50,5,10,0.0004,0.36489795918367346,335
2,50,5,10,0.0004,0.36489795918367346,428
2,50,5,10,0.0004,0.36489795918367346,545
2,50,5,10,0.0004,0.3651020408163265,695
2,50,5,10,0.0004,0.3657142857142857,885
2,50,5,10,0.0008,0.3663265306122449,1128
2,50,5,10,0.0008,0.36612244897959184,1438
2,50,5,10,0.0008,0.36653061224489797,1832
2,50,5,10,0.0008,0.3675510204081633,2335
2,50,5,10,0.0008,0.36775510204081635,2976
2,50,5,10,0.0008,0.36653061224489797,3792
2,50,5,10,0.0008,0.36448979591836733,4832
2,50,5,10,0.0008,0.36428571428571427,6158
2,50,5,10,0.0008,0.3606122448979592,7847
2,50,5,10,0.0012,0.3538775510204082,10000
2,50,5,10,0.0012,0.34755102040816327,12742
2,50,5,10,0.0012,0.34346938775510205,16237
2,50,5,10,0.0012,0.3361224489795918,20691
2,50,5,10,0.0016,0.32653061224489793,26366
2,50,5,10,0.0016,0.3173469387755102,33598
2,50,5,10,0.002,0.3010204081632653,42813
2,50,5,10,0.002,0.28285714285714286,54555
2,50,5,10,0.0028,0.2653061224489796,69519
2,50,5,10,0.0036,0.2563265306122449,88586
2,50,5,10,0.0048,0.2373469387755102,112883
2,50,5,10,0.0072,0.22020408163265306,143844
2,50,5,10,0.0092,0.21387755102040817,183298
2,50,5,10,0.0124,0.20551020408163265,233572
2,50,5,10,0.012,0.2089795918367347,297635
2,50,5,10,0.0152,0.19795918367346937,379269
2,50,5,10,0.0212,0.22714285714285715,483293
2,50,5,10,0.0244,0.23,615848
2,50,5,10,0.0464,0.2642857142857143,784759
2,50,5,10,0.0392,0.253469387755102,1000000
2,50,5,10,0.0544,0.2620408163265306,1274274
2,50,5,10,0.052,0.32612244897959186,1623776
2,50,5,10,0.0576,0.3093877551020408,2069138
2,50,5,10,0.0328,0.39979591836734696,2636650
2,50,5,10,0.0752,0.32,3359818
2,50,5,10,0.1032,0.3026530612244898,4281332
2,50,5,10,0.0344,0.4048979591836735,5455594
2,50,5,10,0.0568,0.4583673469387755,6951927
2,50,5,10,0.0584,0.3973469387755102,8858667
2,50,5,10,0.1384,0.3373469387755102,11288378
2,50,5,10,0.0888,0.3520408163265306,14384498
2,50,5,10,0.0908,0.3489795918367347,18329807
2,50,5,10,0.1576,0.37387755102040815,23357214
2,50,5,10,0.118,0.3522448979591837,29763514
2,50,5,10,0.0408,0.43183673469387757,37926901
2,50,5,10,0.0888,0.3636734693877551,48329302
2,50,5,10,0.1592,0.35122448979591836,61584821
2,50,5,10,0.1224,0.2863265306122449,78475997
2,50,5,10,0.0528,0.41489795918367345,100000000
2,50,5,10,0.3528,0.23224489795918368,127427498
2,50,5,10,0.0516,0.43489795918367347,162377673
2,50,5,10,0.1092,0.3283673469387755,206913808
2,50,5,10,0.0656,0.37816326530612243,263665089
2,50,5,10,0.1028,0.3430612244897959,335981828
2,50,5,10,0.0444,0.42489795918367346,428133239
2,50,5,10,0.1316,0.33755102040816326,545559478
2,50,5,10,0.0316,0.43510204081632653,695192796
2,50,5,10,0.0368,0.4353061224489796,885866790
2,50,5,10,0.0432,0.3622448979591837,1128837891
2,50,5,10,0.0564,0.4048979591836735,1438449888
2,50,5,10,0.0636,0.346734693877551,1832980710
2,50,5,10,0.1568,0.3177551020408163,2335721469
2,50,5,10,0.0812,0.4126530612244898,2976351441
2,50,5,10,0.0308,0.3946938775510204,3792690190
2,50,5,10,0.0928,0.3673469387755102,4832930238
2,50,5,10,0.0416,0.4869387755102041,6158482110
2,50,5,10,0.0496,0.3606122448979592,7847599703
2,50,5,100,0.0004,0.1320408163265306,1
2,50,5,100,0.0004,0.1320408163265306,2
2,50,5,100,0.0004,0.1320408163265306,3
2,50,5,100,0.0004,0.1320408163265306,4
2,50,5,100,0.0004,0.1320408163265306,5
2,50,5,100,0.0004,0.1320408163265306,6
2,50,5,100,0.0004,0.1320408163265306,8
2,50,5,100,0.0004,0.1320408163265306,11
2,50,5,100,0.0004,0.1320408163265306,14
2,50,5,100,0.0004,0.1320408163265306,18
2,50,5,100,0.0004,0.1320408163265306,23
2,50,5,100,0.0004,0.1320408163265306,29
2,50,5,100,0.0004,0.1320408163265306,37
2,50,5,100,0.0004,0.1320408163265306,48
2,50,5,100,0.0004,0.1320408163265306,61
2,50,5,100,0.0004,0.1320408163265306,78
2,50,5,100,0.0004,0.1320408163265306,100
2,50,5,100,0.0004,0.1320408163265306,127
2,50,5,100,0.0004,0.13224489795918368,162
2,50,5,100,0.0004,0.13224489795918368,206
2,50,5,100,0.0004,0.1320408163265306,263
2,50,5,100,0.0004,0.1320408163265306,335
2,50,5,100,0.0004,0.1320408163265306,428
2,50,5,100,0.0004,0.1320408163265306,545
2,50,5,100,0.0004,0.13244897959183674,695
2,50,5,100,0.0004,0.13244897959183674,885
2,50,5,100,0.0004,0.13244897959183674,1128
2,50,5,100,0.0004,0.13224489795918368,1438
2,50,5,100,0.0004,0.13224489795918368,1832
2,50,5,100,0.0004,0.13244897959183674,2335
2,50,5,100,0.0004,0.13224489795918368,2976
2,50,5,100,0.0004,0.13183673469387755,3792
2,50,5,100,0.0004,0.13163265306122449,4832
2,50,5,100,0.0008,0.13244897959183674,6158
2,50,5,100,0.0008,0.1320408163265306,7847
2,50,5,100,0.0008,0.13122448979591836,10000
2,50,5,100,0.0008,0.12836734693877552,12742
2,50,5,100,0.0012,0.12285714285714286,16237
2,50,5,100,0.0012,0.11734693877551021,20691
2,50,5,100,0.0012,0.10979591836734694,26366
2,50,5,100,0.0016,0.09897959183673469,33598
2,50,5,100,0.0016,0.08857142857142856,42813
2,50,5,100,0.0016,0.07183673469387755,54555
2,50,5,100,0.0016,0.053061224489795916,69519
2,50,5,100,0.002,0.04183673469387755,88586
2,50,5,100,0.002,0.03224489795918367,112883
2,50,5,100,0.0028,0.0236734693877551,143844
2,50,5,100,0.0032,0.021836734693877553,183298
2,50,5,100,0.0044,0.019387755102040816,233572
2,50,5,100,0.0036,0.02142857142857143,297635
2,50,5,100,0.0048,0.018571428571428572,379269
2,50,5,100,0.0048,0.02,483293
2,50,5,100,0.0032,0.022040816326530613,615848
2,50,5,100,0.0048,0.02,784759
2,50,5,100,0.0048,0.020816326530612245,1000000
2,50,5,100,0.0036,0.02142857142857143,1274274
2,50,5,100,0.0048,0.02,1623776
2,50,5,100,0.0036,0.02122448979591837,2069138
2,50,5,100,0.0048,0.019183673469387756,2636650
2,50,5,100,0.0036,0.019183673469387756,3359818
2,50,5,100,0.0032,0.020612244897959184,4281332
2,50,5,100,0.0044,0.018163265306122448,5455594
2,50,5,100,0.0032,0.018979591836734692,6951927
2,50,5,100,0.0036,0.019387755102040816,8858667
2,50,5,100,0.0032,0.018775510204081632,11288378
2,50,5,100,0.0044,0.02,14384498
2,50,5,100,0.004,0.020816326530612245,18329807
2,50,5,100,0.006,0.01979591836734694,23357214
2,50,5,100,0.0036,0.023061224489795917,29763514
2,50,5,100,0.0036,0.02163265306122449,37926901
2,50,5,100,0.0048,0.02346938775510204,48329302
2,50,5,100,0.0048,0.01979591836734694,61584821
2,50,5,100,0.0036,0.018571428571428572,78475997
2,50,5,100,0.0032,0.020816326530612245,100000000
2,50,5,100,0.0048,0.020612244897959184,127427498
2,50,5,100,0.0048,0.022653061224489797,162377673
2,50,5,100,0.0044,0.022040816326530613,206913808
2,50,5,100,0.0036,0.02,263665089
2,50,5,100,0.0056,0.02142857142857143,335981828
2,50,5,100,0.0048,0.02122448979591837,428133239
2,50,5,100,0.0048,0.019591836734693877,545559478
2,50,5,100,0.0032,0.019183673469387756,695192796
2,50,5,100,0.0048,0.020816326530612245,885866790
2,50,5,100,0.0036,0.02122448979591837,1128837891
2,50,5,100,0.0036,0.02122448979591837,1438449888
2,50,5,100,0.0036,0.02040816326530612,1832980710
2,50,5,100,0.004,0.02,2335721469
2,50,5,100,0.0048,0.02020408163265306,2976351441
2,50,5,100,0.0032,0.018367346938775512,3792690190
2,50,5,100,0.0048,0.02020408163265306,4832930238
2,50,5,100,0.0048,0.018163265306122448,6158482110
2,50,5,100,0.0032,0.02122448979591837,7847599703
2,50,5,200,0.0004,0.09061224489795919,1
2,50,5,200,0.0004,0.09061224489795919,2
2,50,5,200,0.0004,0.09061224489795919,3
2,50,5,200,0.0004,0.09061224489795919,4
2,50,5,200,0.0004,0.09061224489795919,5
2,50,5,200,0.0004,0.09061224489795919,6
2,50,5,200,0.0004,0.09061224489795919,8
2,50,5,200,0.0004,0.09061224489795919,11
2,50,5,200,0.0004,0.09061224489795919,14
2,50,5,200,0.0004,0.09061224489795919,18
2,50,5,200,0.0004,0.09061224489795919,23
2,50,5,200,0.0004,0.09061224489795919,29
2,50,5,200,0.0004,0.09061224489795919,37
2,50,5,200,0.0004,0.09061224489795919,48
2,50,5,200,0.0004,0.09061224489795919,61
2,50,5,200,0.0004,0.09061224489795919,78
2,50,5,200,0.0004,0.09061224489795919,100
2,50,5,200,0.0004,0.09061224489795919,127
2,50,5,200,0.0004,0.09061224489795919,162
2,50,5,200,0.0004,0.09061224489795919,206
2,50,5,200,0.0004,0.09081632653061225,263
2,50,5,200,0.0004,0.09081632653061225,335
2,50,5,200,0.0004,0.09081632653061225,428
2,50,5,200,0.0004,0.09061224489795919,545
2,50,5,200,0.0004,0.09061224489795919,695
2,50,5,200,0.0004,0.09061224489795919,885
2,50,5,200,0.0004,0.09061224489795919,1128
2,50,5,200,0.0004,0.09061224489795919,1438
2,50,5,200,0.0004,0.09061224489795919,1832
2,50,5,200,0.0004,0.09061224489795919,2335
2,50,5,200,0.0004,0.09061224489795919,2976
2,50,5,200,0.0004,0.09040816326530612,3792
2,50,5,200,0.0004,0.09061224489795919,4832
2,50,5,200,0.0008,0.08979591836734693,6158
2,50,5,200,0.0008,0.08979591836734693,7847
2,50,5,200,0.0008,0.08857142857142856,10000
2,50,5,200,0.0008,0.08795918367346939,12742
2,50,5,200,0.0008,0.08673469387755102,16237
2,50,5,200,0.0012,0.08224489795918367,20691
2,50,5,200,0.0012,0.07653061224489796,26366
2,50,5,200,0.0012,0.06795918367346938,33598
2,50,5,200,0.0016,0.05673469387755102,42813
2,50,5,200,0.0016,0.042653061224489794,54555
2,50,5,200,0.0016,0.030816326530612243,69519
2,50,5,200,0.002,0.02142857142857143,88586
2,50,5,200,0.0024,0.016122448979591836,112883
2,50,5,200,0.0028,0.01183673469387755,143844
2,50,5,200,0.0036,0.009183673469387756,183298
2,50,5,200,0.0036,0.008775510204081632,233572
2,50,5,200,0.0036,0.009795918367346938,297635
2,50,5,200,0.0036,0.008775510204081632,379269
2,50,5,200,0.0036,0.01,483293
2,50,5,200,0.0036,0.009387755102040816,615848
2,50,5,200,0.0036,0.009591836734693878,784759
2,50,5,200,0.0036,0.007959183673469388,1000000
2,50,5,200,0.0036,0.009183673469387756,1274274
2,50,5,200,0.0036,0.007959183673469388,1623776
2,50,5,200,0.0036,0.00836734693877551,2069138
2,50,5,200,0.0036,0.008571428571428572,2636650
2,50,5,200,0.0036,0.008775510204081632,3359818
2,50,5,200,0.0036,0.008775510204081632,4281332
2,50,5,200,0.0036,0.007755102040816327,5455594
2,50,5,200,0.0036,0.009591836734693878,6951927
2,50,5,200,0.0036,0.008571428571428572,8858667
2,50,5,200,0.0036,0.008979591836734694,11288378
2,50,5,200,0.0036,0.00816326530612245,14384498
2,50,5,200,0.0036,0.008571428571428572,18329807
2,50,5,200,0.0036,0.00836734693877551,23357214
2,50,5,200,0.0036,0.009795918367346938,29763514
2,50,5,200,0.0036,0.008775510204081632,37926901
2,50,5,200,0.0036,0.008571428571428572,48329302
2,50,5,200,0.0036,0.00816326530612245,61584821
2,50,5,200,0.0036,0.008775510204081632,78475997
2,50,5,200,0.0036,0.008571428571428572,100000000
2,50,5,200,0.0036,0.008775510204081632,127427498
2,50,5,200,0.0036,0.008775510204081632,162377673
2,50,5,200,0.0036,0.009183673469387756,206913808
2,50,5,200,0.0036,0.009183673469387756,263665089
2,50,5,200,0.0036,0.007959183673469388,335981828
2,50,5,200,0.0036,0.00816326530612245,428133239
2,50,5,200,0.0036,0.008979591836734694,545559478
2,50,5,200,0.0036,0.008775510204081632,695192796
2,50,5,200,0.0036,0.00836734693877551,885866790
2,50,5,200,0.0036,0.007959183673469388,1128837891
2,50,5,200,0.0036,0.008571428571428572,1438449888
2,50,5,200,0.0036,0.007551020408163266,1832980710
2,50,5,200,0.0036,0.009183673469387756,2335721469
2,50,5,200,0.0036,0.007755102040816327,2976351441
2,50,5,200,0.0036,0.00836734693877551,3792690190
2,50,5,200,0.0036,0.009183673469387756,4832930238
2,50,5,200,0.0036,0.008775510204081632,6158482110
2,50,5,200,0.0036,0.007755102040816327,7847599703
2,50,5,300,0.0004,0.07693877551020409,1
2,50,5,300,0.0004,0.07693877551020409,2
2,50,5,300,0.0004,0.07693877551020409,3
2,50,5,300,0.0004,0.07693877551020409,4
2,50,5,300,0.0004,0.07693877551020409,5
2,50,5,300,0.0004,0.07693877551020409,6
2,50,5,300,0.0004,0.07693877551020409,8
2,50,5,300,0.0004,0.07693877551020409,11
2,50,5,300,0.0004,0.07693877551020409,14
2,50,5,300,0.0004,0.07693877551020409,18
2,50,5,300,0.0004,0.07693877551020409,23
2,50,5,300,0.0004,0.07693877551020409,29
2,50,5,300,0.0004,0.07693877551020409,37
2,50,5,300,0.0004,0.07693877551020409,48
2,50,5,300,0.0004,0.07693877551020409,61
2,50,5,300,0.0004,0.07693877551020409,78
2,50,5,300,0.0004,0.07693877551020409,100
2,50,5,300,0.0004,0.07693877551020409,127
2,50,5,300,0.0004,0.07693877551020409,162
2,50,5,300,0.0004,0.07693877551020409,206
2,50,5,300,0.0004,0.07693877551020409,263
2,50,5,300,0.0004,0.07693877551020409,335
2,50,5,300,0.0004,0.07693877551020409,428
2,50,5,300,0.0004,0.07693877551020409,545
2,50,5,300,0.0004,0.07693877551020409,695
2,50,5,300,0.0004,0.07693877551020409,885
2,50,5,300,0.0004,0.07693877551020409,1128
2,50,5,300,0.0004,0.07693877551020409,1438
2,50,5,300,0.0004,0.07693877551020409,1832
2,50,5,300,0.0004,0.07673469387755102,2335
2,50,5,300,0.0004,0.07673469387755102,2976
2,50,5,300,0.0004,0.07693877551020409,3792
2,50,5,300,0.0008,0.07693877551020409,4832
2,50,5,300,0.0008,0.07653061224489796,6158
2,50,5,300,0.0008,0.0763265306122449,7847
2,50,5,300,0.0008,0.07571428571428572,10000
2,50,5,300,0.0008,0.07551020408163266,12742
2,50,5,300,0.0012,0.07387755102040816,16237
2,50,5,300,0.0012,0.07163265306122449,20691
2,50,5,300,0.0012,0.06653061224489797,26366
